gene_id,gene_symbol,means,dispersions,dispersions_norm
ENSG00000172116.23,CD8B,0.7851619350306205,1.9624662530996773,2.582398
ENSG00000153563.17,CD8A,0.6417362662943598,1.718787925853605,2.129658
ENSG00000115758.14,ODC1,0.5864930365653527,1.464852148044457,2.9845243
ENSG00000185013.17,NT5C1B,0.0008978362168024284,0.6792445181574647,1.3184893
ENSG00000289191.2,ENSG00000289191.2,0.06333554177879377,1.0010520710412536,2.2708254
ENSG00000289974.1,ENSG00000289974.1,0.12150049892572518,0.7720822545648979,1.5932271
ENSG00000228590.4,MIR4432HG,0.025725324734042036,0.9297957342351484,2.0599542
ENSG00000290050.1,ENSG00000290050.1,0.0007716252183833476,1.1717505175742926,2.7759793
ENSG00000224577.4,LINC01117,0.0006269817472760992,0.9416386535502503,2.0950012
ENSG00000289364.2,ENSG00000289364.2,0.002730326388648313,1.4258481751321088,3.5279393
ENSG00000224376.3,ENSG00000224376.3,0.03518277231969883,0.6548715124021509,1.2463614
ENSG00000289091.2,ENSG00000289091.2,0.0011364068278108034,1.560522684880019,3.926486
ENSG00000235576.3,LINC01871,0.4316746638297156,1.6595356422189744,3.5460522
ENSG00000236213.4,CDC42EP3-AS1,0.0907993355437363,0.6539437823346493,1.243616
ENSG00000231621.3,ANKRD44-AS1,0.16983477976884764,0.7888603069084668,1.642879
ENSG00000288869.2,SMANTIS,0.01853092098179402,2.9170529866737733,7.940913
ENSG00000290119.1,ENSG00000290119.1,0.0009185321899739352,0.7617968677257315,1.5627893
ENSG00000134323.13,MYCN,0.0010193669170115744,0.6566525487026306,1.2516321
ENSG00000224323.2,DPRXP1,0.0004825430180421224,0.7435050684658334,1.5086577
ENSG00000204872.4,NAT8B,0.00571405194259683,2.0559839125944404,5.3927217
ENSG00000229647.3,MYOSLID,0.0021507665232671416,1.0011140888303631,2.271009
ENSG00000061676.16,NCKAP1,0.011146265514783114,0.8921446817839163,1.9485321
ENSG00000227061.2,ENSG00000227061.2,0.009426705748995073,0.8192631893974529,1.7328514
ENSG00000288992.2,ENSG00000288992.2,0.011372504417911091,0.8079039983001556,1.6992357
ENSG00000079308.21,TNS1,0.008814387566663811,1.2240001895189936,2.9306035
ENSG00000290596.1,ENSG00000290596.1,0.0013122658024455017,0.8105787219499968,1.707151
ENSG00000290616.1,ENSG00000290616.1,0.0010778055887671553,0.6623120923994502,1.2683805
ENSG00000290864.1,ENSG00000290864.1,0.001778794516971719,1.4175469179725684,3.503373
ENSG00000291127.1,ENSG00000291127.1,0.022561212031109536,0.8894860934928658,1.9406644
ENSG00000291236.1,ENSG00000291236.1,0.1605602420085176,0.9852700166179172,2.224121
ENSG00000115956.10,PLEK,1.0561902258025047,1.3981450324331082,1.4369137
ENSG00000234308.3,LINC01878,0.00037150308424552584,0.7071513357817684,1.4010749
ENSG00000153253.20,SCN3A,0.015326040846436146,0.8719621941805434,1.8888054
ENSG00000290615.1,ENSG00000290615.1,0.0005015621294317378,0.7737535714270483,1.5981731
ENSG00000115290.11,GRB14,0.0006879083542181673,1.3841359379882165,3.4044988
ENSG00000188765.7,TMSB4XP2,0.0010029527418325978,0.8847378400603361,1.9266127
ENSG00000116117.20,PARD3B,0.0017055417138995919,1.1965449744559928,2.8493543
ENSG00000236653.3,LINC01923,0.0017128868420059299,1.3213690607516508,3.2187505
ENSG00000115687.14,PASK,0.27178687514600813,1.0803504079421749,2.5054958
ENSG00000138061.12,CYP1B1,0.35334536251093046,1.3632832071113896,2.6915677
ENSG00000189292.17,ALKAL2,0.004439236851610783,0.8019769694350518,1.6816957
ENSG00000169629.12,RGPD8,0.007018567944706121,1.0308681989181536,2.3590612
ENSG00000236478.2,ENSG00000236478.2,0.0022205394101975366,1.6027080900819224,4.0513268
ENSG00000288819.2,ENSG00000288819.2,0.34834759632969786,1.2466063629468955,2.3550353
ENSG00000293150.1,ENSG00000293150.1,0.0014048497495333994,0.8550081459255707,1.8386326
ENSG00000101280.8,ANGPT4,0.00047760094615707696,0.8074460930355154,1.6978806
ENSG00000228809.2,ENSG00000228809.2,0.001100783558152107,0.6725003054375589,1.2985309
ENSG00000125845.7,BMP2,0.0005123015930642051,0.714376957837473,1.4224579
ENSG00000277087.1,ENSG00000277087.1,0.0011039362680957574,0.7837906359766806,1.6278762
ENSG00000077984.6,CST7,0.9192738298610147,2.675280107201385,4.10454
ENSG00000101474.12,APMAP,0.386865810377533,0.8939270024994177,1.337798
ENSG00000286472.1,ENSG00000286472.1,0.000926172389056955,0.6658111400954995,1.2787354
ENSG00000229976.2,ENSG00000229976.2,0.0016077360372669348,0.6711049107176802,1.2944014
ENSG00000054793.14,ATP9A,0.005132056298347271,1.2097772375974383,2.888513
ENSG00000124225.16,PMEPA1,0.05679275232590083,0.6605535267273639,1.2631764
ENSG00000101162.4,TUBB1,0.11330896830607846,4.626112449069567,12.998591
ENSG00000168734.14,PKIG,0.10973052333854462,0.9180692951905756,2.0252516
ENSG00000241229.3,RN7SL443P,0.0008958658848141227,0.9768106551407166,2.199087
ENSG00000101057.16,MYBL2,0.03740321284999118,1.0549353798537335,2.4302843
ENSG00000101335.10,MYL9,0.018041368025804548,4.2516807893694475,11.890523
ENSG00000101200.5,AVP,0.0032109916300378932,2.3019263768435065,6.120548
ENSG00000125968.9,ID1,0.11029071214242558,0.8864285959166062,1.9316163
ENSG00000088325.16,TPX2,0.010715615084850529,0.895723788101954,1.9591238
ENSG00000125869.10,LAMP5,0.03275880957541827,1.1027205834701792,2.5716965
ENSG00000263989.2,RN7SL615P,0.0010181231165474788,0.9858605071386382,2.2258685
ENSG00000204103.4,MAFB,0.6691567521108566,1.465029525873115,1.6581898
ENSG00000132793.12,LPIN3,0.0018840633575706303,0.6966397190459332,1.3699675
ENSG00000175063.17,UBE2C,0.012069297864398587,1.5652356238406975,3.9404333
ENSG00000101470.10,TNNC2,0.01157711202602622,2.8174664288237015,7.646203
ENSG00000026559.14,KCNG1,0.04597404463376211,1.271782146870184,3.0720062
ENSG00000196421.9,C20orf204,0.07129050267456483,0.7043102446646263,1.3926672
ENSG00000088899.16,LZTS3,0.008419864702390381,0.690601323849162,1.3520979
ENSG00000124140.15,SLC12A5,0.0038991185487157226,1.0318263581495886,2.3618968
ENSG00000101049.18,SGK2,0.0014940077741007309,0.748816550868048,1.5243762
ENSG00000283078.1,ENSG00000283078.1,0.012732352287176082,0.7069379579580514,1.4004434
ENSG00000232907.9,DLGAP4-AS1,0.010137199562387922,0.805409282764886,1.691853
ENSG00000101017.15,CD40,0.282145545793368,0.876355851315894,1.9018077
ENSG00000124159.17,MATN4,0.000505656516013752,0.6811969412211064,1.3242671
ENSG00000230568.1,SF3A3P1,0.0010771463334154523,0.8265560605524479,1.7544334
ENSG00000088826.18,SMOX,0.02144802318769452,2.6405145419343925,7.1225433
ENSG00000088881.22,EBF4,0.008007671986148273,0.665604987490782,1.2781253
ENSG00000196132.14,MYT1,0.0011405168109786799,0.8974881706715432,1.9643452
ENSG00000125810.10,CD93,0.4927715067652581,0.9175450788677642,1.4059199
ENSG00000279082.5,LINC01727,0.004835003547371333,1.1800786413100108,2.8006248
ENSG00000228705.4,LINC00659,0.00424098466916059,0.6663774037328876,1.2804111
ENSG00000289548.2,ENSG00000289548.2,0.001971702847079424,2.510818966796833,6.7387304
ENSG00000224397.9,PELATON,0.60529512326077,1.4452730310251989,1.6214833
ENSG00000288843.2,ENSG00000288843.2,0.0025300149191778473,2.7994854320699982,7.5929914
ENSG00000172264.19,MACROD2,0.015084469462100177,0.8099682906015074,1.7053447
ENSG00000185513.18,L3MBTL1,0.0447989616882574,1.196731454152654,2.8499062
ENSG00000064601.21,CTSA,0.593849106502523,1.0044580883460392,1.6566042
ENSG00000182463.17,TSHZ2,0.12373160896373206,1.1484878375049206,2.707137
ENSG00000160307.10,S100B,0.27615172293380014,2.4504072207003897,6.5599523
ENSG00000244676.5,ENSG00000244676.5,0.001558068946036903,0.7554867653945464,1.5441155
ENSG00000157551.19,KCNJ15,0.026765543050647086,0.6828949409731563,1.329292
ENSG00000166979.13,EVA1C,0.04663639300396154,0.6571684038176601,1.2531587
ENSG00000265590.10,CFAP298-TCP10L,0.06992058622255036,0.7521646001065547,1.5342842
ENSG00000154734.16,ADAMTS1,0.01595127397131937,1.1591480595900856,2.7386844
ENSG00000227256.1,MIS18A-AS1,0.0021650499509863934,0.6608280308884574,1.2639887
ENSG00000182240.16,BACE2,0.04672698359820148,0.7918339219302681,1.6516789
ENSG00000232010.1,DNMT3L-AS1,0.0022207697226468495,0.7934570408912441,1.6564823
ENSG00000160224.17,AIRE,0.014587656422436288,0.9199232596375876,2.030738
ENSG00000274225.1,HEPFAL,0.001438945370590426,1.490468038072254,3.719171
ENSG00000183570.17,PCBP3,0.003611353900626415,0.7774869536347773,1.6092215
ENSG00000157601.15,MX1,0.9156058668250541,1.3671973473896306,1.3722715
ENSG00000228404.1,ENSG00000228404.1,0.0006633325874439482,1.3663175819539233,3.3517683
ENSG00000185433.11,LINC00158,0.0012372845410038784,0.8825922948706433,1.9202634
ENSG00000234883.7,MIR155HG,0.03882498156814823,0.9319113859385033,2.066215
ENSG00000160298.18,C21orf58,0.02682425557911871,0.6675854104454848,1.2839861
ENSG00000230366.9,DSCR9,0.0034093524483069415,1.1101228528423819,2.5936024
ENSG00000277117.6,ENSG00000277117.6,0.0018933050182182688,0.8384765996949658,1.7897103
ENSG00000229425.5,ENSG00000229425.5,0.003507071770599445,0.7531139646193222,1.5370936
ENSG00000290541.1,ENSG00000290541.1,0.015198876097438942,1.0644068579931627,2.4583135
ENSG00000215559.9,ENSG00000215559.9,0.005513500420263097,0.8261198083890936,1.7531424
ENSG00000291280.1,ENSG00000291280.1,0.006993765025537534,0.810451081348706,1.7067734
ENSG00000156265.17,MAP3K7CL,0.1883892631657761,2.174179208480269,5.742501
ENSG00000142173.17,COL6A2,0.09291706504069895,1.1345191403431372,2.6657991
ENSG00000278158.2,ENSG00000278158.2,0.026616378902683528,0.6966011320865135,1.3698533
ENSG00000283633.1,ENSG00000283633.1,0.024761739781226113,0.9581749962396485,2.1439378
ENSG00000211668.2,IGLV2-11,0.0033528526978575243,1.4289403110340413,3.5370898
ENSG00000176177.10,ENTHD1,0.000983022997268753,0.8267091238617442,1.7548864
ENSG00000075234.17,TTC38,0.16322447279022598,1.1284549478508419,2.6478531
ENSG00000186654.21,PRR5,0.2588290273603012,0.8514298219612106,1.8280432
ENSG00000100311.17,PDGFB,0.012590682922316064,0.6730597646276415,1.3001865
ENSG00000172404.5,DNAJB7,0.006085869087533375,0.7313994955350677,1.4728333
ENSG00000232218.1,ENSG00000232218.1,0.002341795775971006,0.9204758708372861,2.0323734
ENSG00000278195.2,SSTR3,0.02096577014566699,0.7370514926221201,1.4895594
ENSG00000284874.1,ENSG00000284874.1,0.0024168431330772295,1.5728864769830047,3.9630747
ENSG00000159958.7,TNFRSF13C,0.2745941812009521,1.5087854455595509,3.7733784
ENSG00000100162.15,CENPM,0.04069124184008756,0.6501388006095106,1.2323557
ENSG00000100292.18,HMOX1,0.2860657589267903,1.3928835169168834,3.4303858
ENSG00000100027.17,YPEL1,0.09137380452376875,0.728200784812643,1.4633672
ENSG00000099958.15,DERL3,0.07405987085511292,1.515555040113427,3.7934117
ENSG00000099994.11,SUSD2,0.0020450170475148728,0.708316019813395,1.4045216
ENSG00000100427.16,MLC1,0.032551510830963276,0.6913933696940509,1.3544418
ENSG00000100218.12,RSPH14,0.002494817959916935,1.398928074935013,3.4482737
ENSG00000128266.9,GNAZ,0.009263317348508509,1.7053401265587707,4.355049
ENSG00000189060.6,H1-0,0.09387918779801689,0.8874679591497022,1.934692
ENSG00000184113.10,CLDN5,0.01141969663577841,2.37454662510687,6.3354554
ENSG00000211637.2,IGLV4-69,0.0016817437438587908,0.9200880270037343,2.0312257
ENSG00000223350.2,IGLV9-49,0.000524301946025688,0.69685946637494,1.3706177
ENSG00000211648.2,IGLV1-47,0.002570772561497451,0.8376640713477351,1.7873057
ENSG00000211650.2,IGLV5-45,0.001761581497047392,1.5056409294373971,3.7640727
ENSG00000211651.3,IGLV1-44,0.002171548587358748,1.1307605124507,2.6546762
ENSG00000211653.2,IGLV1-40,0.004167852320421436,2.218451833884875,5.8735185
ENSG00000234965.3,SHISA8,0.010435493135805779,0.6755637743718215,1.3075967
ENSG00000237406.1,NDUFA9P1,0.0007983769709252058,1.171028559982526,2.7738428
ENSG00000289160.1,ENSG00000289160.1,0.001141308663601461,0.6658596466754894,1.2788789
ENSG00000280623.1,PCAT14,0.002195547387491325,0.7704388725243638,1.5883639
ENSG00000100351.17,GRAP2,0.28675574246086566,0.999377852421619,2.2658708
ENSG00000211660.3,IGLV2-23,0.0013909312240025424,0.6513665101950612,1.235989
ENSG00000211663.2,IGLV3-19,0.0015208739648234684,0.6663949432678422,1.2804631
ENSG00000211666.2,IGLV2-14,0.005036700318585708,2.3106832223048244,6.146462
ENSG00000100385.15,IL2RB,0.3033843485346795,1.761058030152681,3.8388743
ENSG00000100079.7,LGALS2,0.7707516030485011,1.5287885673612314,1.7766503
ENSG00000185340.16,GAS2L1,0.040446013917624396,1.2887622662924505,3.122256
ENSG00000289292.2,ENSG00000289292.2,0.004177763921190626,0.6534765441999515,1.2422333
ENSG00000225783.9,MIAT,0.11483022674160409,1.097899562649054,2.5574296
ENSG00000289120.2,ENSG00000289120.2,0.010202559554663057,0.9412246934564789,2.0937762
ENSG00000289244.2,ENSG00000289244.2,0.004396653534602013,0.6908304647931819,1.3527759
ENSG00000211673.2,IGLV3-1,0.0021795596443493744,0.7132958921888719,1.4192587
ENSG00000254709.8,IGLL5,0.03021302318628558,1.601943687665365,4.0490646
ENSG00000211677.2,IGLC2,1.4194920212888453,7.484727651892599,8.850712
ENSG00000211678.2,IGLJ3,0.005312663653640236,2.79241934387195,7.57208
ENSG00000211679.2,IGLC3,0.8884226378326132,5.481864144426229,9.121233
ENSG00000254030.1,IGLC5,0.009124897162725817,0.8781544539266287,1.9071304
ENSG00000222037.5,IGLC6,0.024105372869566957,3.885188453443153,10.805949
ENSG00000211685.3,IGLC7,0.05100520669789248,3.9034804812861386,10.860082
ENSG00000128218.8,VPREB3,0.25511692498198907,1.7310183181645638,4.43104
ENSG00000273353.1,ENSG00000273353.1,0.0025725624681485195,0.6996938491694714,1.3790057
ENSG00000289481.2,ENSG00000289481.2,0.0008171760742245725,1.1915806782780194,2.8346634
ENSG00000189269.13,DRICH1,0.001444783987064511,0.939088920061204,2.0874557
ENSG00000128383.14,APOBEC3A,0.803427989400826,2.130470732338096,2.8945405
ENSG00000289963.1,ENSG00000289963.1,0.13686681868780037,1.31040824096415,3.1863139
ENSG00000224822.1,THRB-IT1,0.001113324299467177,1.044943601997508,2.400715
ENSG00000129810.15,SGO1,0.014930066784060544,0.7102796284597767,1.4103326
ENSG00000279727.1,LINC02033,0.003635101698315378,0.8926520015682402,1.9500334
ENSG00000187118.14,CMC1,0.44682215072122816,1.4876128816236964,3.0501733
ENSG00000183960.9,KCNH8,0.010794922892865589,0.681899717769781,1.3263469
ENSG00000088543.15,C3orf18,0.020247428590936287,0.6562038538422341,1.2503042
ENSG00000114541.15,FRMD4B,0.1443760426331767,0.6755329215774571,1.3075054
ENSG00000114423.23,CBLB,0.23834147465300826,0.7107933228033908,1.4118527
ENSG00000206535.8,LNP1,0.005238950387798113,0.7087974492096637,1.4059463
ENSG00000154165.5,GPR15,0.010352085853059205,0.7176812335497862,1.4322363
ENSG00000249992.2,TMEM158,0.00792622160213153,1.71374147985922,4.379912
ENSG00000091972.18,CD200,0.05961994069780822,0.9089532677956894,1.9982743
ENSG00000144847.13,IGSF11,0.000649296080748645,1.3184463210295903,3.2101011
ENSG00000114446.5,IFT57,0.2550812627774352,0.6975767999926613,1.3727406
ENSG00000186265.10,BTLA,0.10390021967274693,0.6610557343128406,1.2646626
ENSG00000163519.14,TRAT1,0.4101152002262261,1.0018381131802694,1.6490474
ENSG00000242070.1,NPM1P17,0.0006692342046491682,1.0544882010624175,2.4289608
ENSG00000261734.1,ENSG00000261734.1,0.003919069530101667,1.0398719622938084,2.3857064
ENSG00000163421.9,PROK2,0.03709261029567618,0.6588078937261985,1.2580105
ENSG00000121858.11,TNFSF10,1.5067004378038902,2.175947561533592,1.3458014
ENSG00000239351.1,NPM1P29,0.0007575852309156617,0.830458310030293,1.7659814
ENSG00000169860.7,P2RY1,0.00830117799975949,1.3591057687472852,3.3304262
ENSG00000175040.6,CHST2,0.16359817344285696,0.8588918077658545,1.8501257
ENSG00000240497.3,ENSG00000240497.3,0.0010246373572257049,0.756063311283179,1.5458218
ENSG00000113924.12,HGD,0.008182045151962306,2.620313653838179,7.0627623
ENSG00000230215.1,LINC01840,0.0011309390048776945,0.8490682583273095,1.8210546
ENSG00000152492.15,CCDC50,0.3341668457278466,1.780860019147388,3.8959894
ENSG00000114315.4,HES1,0.031487055331867145,0.802074784808027,1.6819851
ENSG00000175066.16,GK5,0.18149829322138158,0.7790326500746382,1.6137958
ENSG00000163958.14,ZDHHC19,0.013195757404152943,0.7381528790032058,1.4928188
ENSG00000231845.3,HMGB3P14,0.0008273491528505563,1.3312874539379256,3.2481024
ENSG00000181847.12,TIGIT,0.15442397278627118,1.2934613837116358,3.1361625
ENSG00000174255.8,ZNF80,0.00878533321978113,0.8063744133811426,1.6947092
ENSG00000163888.4,CAMK2N2,0.0013145001236762252,1.228274806856342,2.9432535
ENSG00000114739.14,ACVR2B,0.033989562099840144,0.6730070564138846,1.3000306
ENSG00000114126.18,TFDP2,0.24388235933921598,0.6831140705937653,1.3299406
ENSG00000114805.18,PLCH1,0.0004667367765006135,0.7376696434138038,1.4913888
ENSG00000144749.14,LRIG1,0.05385191045802587,0.6758752034454314,1.3085183
ENSG00000114737.16,CISH,0.3984142587149381,1.0524541217859082,1.7950397
ENSG00000230082.1,PRRT3-AS1,0.0015414454272242835,0.7308482715081455,1.471202
ENSG00000272359.1,RNU4-89P,0.0007690183905498984,0.8329059561607738,1.7732248
ENSG00000243915.1,THAP12P2,0.00040700860385100267,0.7059190373534346,1.3974282
ENSG00000088726.16,TMEM40,0.019599457344463632,3.092652532736959,8.46057
ENSG00000154917.11,RAB6B,0.0028400712955938233,1.1955605074746503,2.846441
ENSG00000144868.14,TMEM108,0.0017913022517385252,1.5648601970036955,3.9393222
ENSG00000221955.11,SLC12A8,0.003962229242050816,1.4887491508118402,3.7140841
ENSG00000163687.14,DNASE1L3,0.06505108280312515,1.6227977963378815,4.110779
ENSG00000169704.5,GP9,0.033625323815078115,3.470894057148536,9.579914
ENSG00000172215.6,CXCR6,0.017512530470020504,0.722755433870575,1.4472526
ENSG00000184500.16,PROS1,0.004085982160297048,0.9115442460859222,2.0059419
ENSG00000206561.14,COLQ,0.06781032515215728,0.8556501362886267,1.8405325
ENSG00000197763.20,TXNRD3,0.008211854761328824,0.8920771117403563,1.9483321
ENSG00000179097.7,HTR1F,0.0013105827962401524,0.6576287604590588,1.254521
ENSG00000277483.1,RN7SL321P,0.0004488889189663356,0.7261529255538122,1.457307
ENSG00000188582.10,PAQR9,0.0009489600897998756,0.6952194510205547,1.3657645
ENSG00000163827.14,LRRC2,0.005606499041382855,0.6893624091549659,1.3484315
ENSG00000056736.10,IL17RB,0.0013128212605950853,1.353364796391315,3.3134367
ENSG00000082781.12,ITGB5,0.012933637560657643,3.2214773409469215,8.841806
ENSG00000053524.13,MCF2L2,0.011290762374497517,0.6531909673991733,1.2413881
ENSG00000154928.19,EPHB1,0.018280687554482457,0.9388957611886783,2.0868843
ENSG00000174946.7,GPR171,0.21055859251591982,0.728203499236862,1.4633753
ENSG00000174944.9,P2RY14,0.05653016147385335,0.6735847942936648,1.3017403
ENSG00000181631.7,P2RY13,0.5051752119713503,0.8869046851031354,1.3175435
ENSG00000240207.7,ENSG00000240207.7,0.0048045952782075395,0.8762938816604237,1.9016242
ENSG00000279311.1,ENSG00000279311.1,0.0014079608767284275,0.9633134315258691,2.1591442
ENSG00000248468.2,ENSG00000248468.2,0.0016324642561666423,1.0907126276444448,2.536161
ENSG00000173421.17,IHO1,0.0011445437927691164,0.6693363469636598,1.2891676
ENSG00000187715.13,KBTBD12,0.0005104366848218843,0.7510227369668272,1.530905
ENSG00000145088.9,EAF2,0.2660847782485541,0.7615548341036786,1.562073
ENSG00000065534.20,MYLK,0.01957530306849249,2.145052292774883,5.656305
ENSG00000229453.3,SPINK8,0.0004991721168930729,0.8339338362493883,1.7762667
ENSG00000164082.15,GRM2,0.002183258071055876,1.1383259079542962,2.6770647
ENSG00000185614.7,INKA1,0.021916003573208977,0.656655897882079,1.251642
ENSG00000121552.4,CSTA,1.1358198112780824,1.6717281903014996,2.0083628
ENSG00000196542.9,SPTSSB,0.009563983288072675,1.3229849119959511,3.2235324
ENSG00000286755.1,ENSG00000286755.1,0.004014809822721764,0.7198014626359184,1.4385109
ENSG00000227375.6,DLG1-AS1,0.0008338876821505307,0.6995280274742601,1.378515
ENSG00000168329.14,CX3CR1,0.5146355559842142,1.0825883825207954,1.8819563
ENSG00000154814.14,OXNAD1,0.47386443675130907,0.86146086834257,1.2441555
ENSG00000272498.1,ENSG00000272498.1,0.0038228094426319493,0.6604557866601724,1.2628871
ENSG00000234067.1,RPL5P10,0.0017818465748040734,0.7142548924538035,1.4220967
ENSG00000144645.16,OSBPL10,0.10459528730611371,0.73869572568084,1.4944253
ENSG00000163617.11,CCDC191,0.06388185727870366,0.7546424594434709,1.541617
ENSG00000249846.7,LINC02021,0.015055470993234978,0.6720266600755287,1.2971293
ENSG00000244314.3,RN7SL36P,0.0010223202110948835,1.146777807055089,2.7020767
ENSG00000279673.2,ENSG00000279673.2,0.018190446284976607,0.7109239972253906,1.4122394
ENSG00000288806.2,ENSG00000288806.2,0.0017553468858196952,1.314447010059587,3.1982658
ENSG00000244128.9,LINC01322,0.0004756438872932672,0.7518593646612906,1.5333809
ENSG00000241163.10,LINC00877,0.34363752001413894,1.0836678070644186,1.8850697
ENSG00000290077.1,ENSG00000290077.1,0.0011113739415547319,1.4032032574692686,3.4609253
ENSG00000289130.2,ENSG00000289130.2,0.004459933394736357,1.903491529441622,4.941446
ENSG00000290079.1,ENSG00000290079.1,0.016782725843731756,0.6598256958911498,1.2610224
ENSG00000272282.1,LINC02084,0.05386553900514267,0.8085488387111751,1.701144
ENSG00000163508.13,EOMES,0.09530413142394172,0.9717658449391031,2.1841576
ENSG00000169760.18,NLGN1,0.0006458477885811364,0.6896213821642443,1.3491979
ENSG00000152952.14,PLOD2,0.001979653673228095,0.8818217990666284,1.9179832
ENSG00000173585.18,CCR9,0.006281223884425092,0.9030712629259395,1.9808675
ENSG00000270554.1,EIF3EP4,0.0006295417797079314,0.6603609402488726,1.2626065
ENSG00000078081.8,LAMP3,0.010886746067572136,0.8530454533364855,1.8328243
ENSG00000189283.11,FHIT,0.3508569656734079,0.9625490203900984,1.5357254
ENSG00000091986.16,CCDC80,0.005262009551862117,1.1537435540241552,2.7226906
ENSG00000288988.1,ENSG00000288988.1,0.009489093579049939,0.6511100059738538,1.2352298
ENSG00000210181.1,RNU6ATAC4P,0.001081541821083989,1.2170902801131582,2.9101548
ENSG00000240891.8,PLCXD2,0.025517960225016543,0.6838884413653886,1.3322322
ENSG00000144824.21,PHLDB2,0.025732250451859166,0.671867832395972,1.2966592
ENSG00000179348.13,GATA2,0.00410182607270521,1.326274110116657,3.2332664
ENSG00000144677.15,CTDSPL,0.05462972433707941,0.9691923277334216,2.1765418
ENSG00000163430.13,FSTL1,0.0032155654667199106,1.91796851660551,4.9842877
ENSG00000170891.11,CYTL1,0.005609163882030353,1.2346231014415887,2.9620402
ENSG00000154274.15,C4orf19,0.0066354923874884664,0.8367689825505108,1.7846569
ENSG00000091490.11,SEL1L3,0.2707129611637211,0.9678431999500834,2.1725492
ENSG00000035720.8,STAP1,0.08145310043004747,0.7237446330432055,1.45018
ENSG00000153064.12,BANK1,0.47232886969612925,1.9293781650189503,4.3243623
ENSG00000248242.1,ENSG00000248242.1,0.00042413176078348375,0.9020843372947892,1.9779469
ENSG00000050730.16,TNIP3,0.01156878512932398,0.660802335549904,1.2639127
ENSG00000134853.12,PDGFRA,0.0017317285878601196,1.7973627848015445,4.627375
ENSG00000250075.7,ENSG00000250075.7,0.0066031268963697605,0.7617181932478588,1.5625565
ENSG00000138639.18,ARHGAP24,0.20430849603799253,0.7333930287999658,1.4787328
ENSG00000138640.15,FAM13A,0.10201888802227081,0.7004422943111961,1.3812206
ENSG00000278943.1,ENSG00000278943.1,0.0009058171099183865,0.9448606460311628,2.1045363
ENSG00000249500.1,LINC01179,0.0004009609688862996,0.6894700956960428,1.3487502
ENSG00000198948.12,MFAP3L,0.0056185874422874,2.0296724729031594,5.3148575
ENSG00000164120.14,HPGD,0.06634236246161533,1.1774905579616686,2.792966
ENSG00000128045.7,RASL11B,0.0025296993728903673,1.515842273637883,3.794262
ENSG00000137463.5,MGARP,0.0014293835970431784,0.6869368878294759,1.3412535
ENSG00000004468.13,CD38,0.15925508146990516,0.8895655722653569,1.9408996
ENSG00000137441.8,FGFBP2,0.6282887534014541,2.7830717706810484,4.1070347
ENSG00000163453.11,IGFBP7,0.2610592146446634,1.122470372955098,2.630143
ENSG00000109743.11,BST1,0.41150203092434295,0.8758440821760839,1.2856412
ENSG00000132465.12,JCHAIN,0.6374101913515869,4.71954960589508,7.704897
ENSG00000197057.10,DTHD1,0.06397522386624788,1.0614120087416214,2.4494507
ENSG00000061918.14,GUCY1B1,0.02135622216516597,0.9264533591931089,2.050063
ENSG00000239793.1,ENSG00000239793.1,0.0014281241602155967,0.8011047677518032,1.6791145
ENSG00000138646.9,HERC5,0.28900608398945266,0.9122066678874677,2.0079021
ENSG00000170522.10,ELOVL6,0.024242331616315765,0.7563238508105478,1.5465928
ENSG00000251046.2,ZNF969P,0.00048579712239813595,0.7488210721637921,1.5243896
ENSG00000121895.8,TMEM156,0.1903128803165132,0.651481836257289,1.2363303
ENSG00000123739.11,PLA2G12A,0.08364157022746503,0.7116325848497546,1.4143364
ENSG00000272620.2,AFAP1-AS1,0.004160664724068159,0.9201552993736942,2.0314248
ENSG00000081041.9,CXCL2,0.01518274399997736,0.7797062362350181,1.615789
ENSG00000138755.6,CXCL9,0.011661907468405475,3.127074398150035,8.562436
ENSG00000169245.6,CXCL10,0.5104039984540021,3.7399532854909108,9.546626
ENSG00000169248.13,CXCL11,0.007873013846811352,2.851977039160361,7.7483315
ENSG00000118804.9,STBD1,0.0012832893498135394,0.7341350661423445,1.4809288
ENSG00000197888.3,UGT2B17,0.0038145047046055894,0.9125668947599536,2.008968
ENSG00000163993.7,S100P,0.028419919561350034,0.9018985239437046,1.977397
ENSG00000246526.3,LINC02481,0.03611991926060523,1.082515248175087,2.5119023
ENSG00000138778.14,CENPE,0.021813280793235343,0.8741712907020458,1.8953428
ENSG00000145220.14,LYAR,0.4544323652655838,1.0703201654671874,1.846571
ENSG00000109272.4,PF4V1,0.01870184355214505,3.591105638263675,9.93566
ENSG00000163737.5,PF4,0.009452028430091696,2.3743560837974678,6.3348913
ENSG00000288796.1,ENSG00000288796.1,0.004857632955514845,1.9154019159914313,4.9766927
ENSG00000163736.4,PPBP,0.32253498711688466,5.975602015540172,15.994934
ENSG00000163735.7,CXCL5,0.007117599759054444,2.1134770809542713,5.5628633
ENSG00000163734.4,CXCL3,0.009012166349604823,0.8782219112027592,1.9073299
ENSG00000289320.1,ENSG00000289320.1,0.0026799368666047775,1.8932463161663997,4.9111266
ENSG00000169435.14,RASSF6,0.00649956361578443,0.7696902220645288,1.5861484
ENSG00000169429.12,CXCL8,0.34477767178285035,1.8147143709158073,3.9936361
ENSG00000174123.11,TLR10,0.11682140235007274,0.8740040910100502,1.894848
