"gene_id","gene_symbol","mean","variance","variance.expected","variance.standardized"
"ENSG00000161642.18","ZNF385A",0.728599801390268,2.00469393755089,1.37230739109353,1.46081989396954
"ENSG00000270972.1","ENSG00000270972.1",0.00407149950347567,0.00703476696001167,0.00481610364777989,1.46067598924175
"ENSG00000139899.11","CBLN3",0.021648460774578,0.0416407424323312,0.0285154576139002,1.46028666262865
"ENSG00000162734.13","PEA15",0.435253227408143,1.02863095682493,0.704785403368158,1.45949526183302
"ENSG00000166268.11","MYRFL",0.000794438927507448,0.001985663371594,0.000865154824049534,1.45927591500045
"ENSG00000141316.13","SPACA3",0.000794438927507448,0.001985663371594,0.000865154824049534,1.45927591500045
"ENSG00000164112.14","SMIM43",0.000794438927507448,0.001985663371594,0.000865154824049534,1.45927591500045
"ENSG00000007237.19","GAS7",0.589572989076465,1.51183882846886,1.03605489255072,1.45922657123585
"ENSG00000240563.2","L1TD1",0.0316782522343595,0.0616639822760193,0.0422740464921657,1.45867233900704
"ENSG00000100336.18","APOL4",0.0413108242303873,0.0809231003198094,0.055485041337516,1.4584669736038
"ENSG00000170955.10","CAVIN3",0.023038728897716,0.0443594214813516,0.0304232601707551,1.45807586801604
"ENSG00000289400.2","ENSG00000289400.2",0.0124131082423039,0.0231848606087707,0.0159088689597521,1.45735442710768
"ENSG00000051523.12","CYBA",16.5137040714995,278.752965422391,191.377089390595,1.4565639299356
"ENSG00000186350.12","RXRA",0.86961271102284,2.551772915838,1.75288130842199,1.45575909993311
"ENSG00000290109.1","ENSG00000290109.1",0.185700099304866,0.383428425295447,0.26339079487898,1.45573965662555
"ENSG00000155629.15","PIK3AP1",0.8266137040715,2.37692596358215,1.63280046757292,1.45573571957342
"ENSG00000182901.18","RGS7",0.0495531281032771,0.0973555456427118,0.0668969037508924,1.45530719934723
"ENSG00000174469.23","CNTNAP2",0.0231380337636544,0.044454150177085,0.0305594547263716,1.454677466438
"ENSG00000167633.18","KIR3DL1",0.0279046673286991,0.0539436675420235,0.0370867817065786,1.45452544167387
"ENSG00000273841.6","TAF9",0.738033763654419,2.0296884565021,1.39657786531466,1.45332996241125
"ENSG00000105371.10","ICAM4",0.0337636544190665,0.065599399890507,0.0451393047793893,1.45326562318833
"ENSG00000166411.14","IDH3A",0.359384309831182,0.810049476881592,0.557964677423994,1.45179347305901
"ENSG00000224805.2","LINC00853",0.00099304865938431,0.0015880494104088,0.00109419243049984,1.451343809501
"ENSG00000286472.1","ENSG00000286472.1",0.00099304865938431,0.0015880494104088,0.00109419243049984,1.451343809501
"ENSG00000271781.1","ENSG00000271781.1",0.00099304865938431,0.0015880494104088,0.00109419243049984,1.451343809501
"ENSG00000231852.9","CYP21A2",0.00099304865938431,0.0015880494104088,0.00109419243049984,1.451343809501
"ENSG00000261595.1","PPM1J-DT",0.00099304865938431,0.0015880494104088,0.00109419243049984,1.451343809501
"ENSG00000237520.2","LINC02971",0.00099304865938431,0.0015880494104088,0.00109419243049984,1.451343809501
"ENSG00000211819.3","TRAV40",0.00099304865938431,0.0015880494104088,0.00109419243049984,1.451343809501
"ENSG00000154227.14","CERS3",0.00099304865938431,0.0015880494104088,0.00109419243049984,1.451343809501
"ENSG00000184185.10","KCNJ12",0.00099304865938431,0.0015880494104088,0.00109419243049984,1.451343809501
"ENSG00000224995.1","LINC01526",0.00099304865938431,0.0015880494104088,0.00109419243049984,1.451343809501
"ENSG00000163599.18","CTLA4",0.0415094339622641,0.0809066497769168,0.0557584036939976,1.45102162933022
"ENSG00000215105.4","TTC3P1",0.0144985104270109,0.0272006373500503,0.0187517825255052,1.45056275653012
"ENSG00000167850.4","CD300C",0.299205561072493,0.651652959031526,0.449309501686942,1.45034315229235
"ENSG00000070081.18","NUCB2",0.982323733862959,3.02183470301194,2.08434378861201,1.44977748849401
"ENSG00000154978.13","VOPP1",0.480337636544191,1.15538850452238,0.796943702527891,1.4497743075922
"ENSG00000264006.9","AKR1C8",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000277504.1","ENSG00000277504.1",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000261481.1","CARHSP1-DT",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000122691.13","TWIST1",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000227050.1","ENSG00000227050.1",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000139985.8","ADAM21",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000242887.1","IGHJ3",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000261816.1","ENSG00000261816.1",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000232680.2","ENSG00000232680.2",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000101331.17","CCM2L",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000227375.6","DLG1-AS1",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000169067.4","ACTBL2",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000091656.19","ZFHX4",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000236146.2","ENSG00000236146.2",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000010438.17","PRSS3",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000273056.1","ENSG00000273056.1",0.000695134061569017,0.00109197875276284,0.00075357243581796,1.44906939381024
"ENSG00000281128.2","PTENP1-AS",0.00506454816285998,0.00881335862982362,0.00608576215265704,1.44819307898448
"ENSG00000183625.16","CCR3",0.00367428003972195,0.00624332621298344,0.00431507003542406,1.44686555762238
"ENSG00000145416.14","MARCHF1",1.75590863952334,7.20667627728126,4.98281482526484,1.44630626061813
"ENSG00000241544.2","LINC02029",0.00268123138033764,0.00446197306115115,0.00308562489175919,1.44605168083385
"ENSG00000163508.13","EOMES",0.0805362462760675,0.159269550528365,0.110156291634029,1.44585069237357
"ENSG00000169083.18","AR",0.00685203574975174,0.0121687565332473,0.0084164782205676,1.4458252269352
"ENSG00000143061.18","IGSF3",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000287235.1","ENSG00000287235.1",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000184304.17","PRKD1",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000129673.10","AANAT",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000271936.1","ENSG00000271936.1",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000239332.7","LINC01119",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000211663.2","IGLV3-19",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000230082.1","PRRT3-AS1",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000286511.1","ENSG00000286511.1",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000118523.6","CCN2",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000124557.14","BTN1A1",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000225924.2","TAB2-AS1",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000165061.15","ZMAT4",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000279422.1","ENSG00000279422.1",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000146555.20","SDK1",0.0012909632571996,0.00208394254421059,0.0014416694130518,1.44550652552112
"ENSG00000136052.10","SLC41A2",0.0173783515392254,0.0327697674526403,0.0226835206417331,1.44465085337549
"ENSG00000128487.19","SPECC1",0.332373386295928,0.734188725401489,0.508299018902671,1.44440319201575
"ENSG00000135925.9","WNT10A",0.0273088381330685,0.0523875329738212,0.0362705220058577,1.44435563859159
"ENSG00000132530.17","XAF1",2.38510427010924,11.5743932506225,8.01435299760819,1.44420806696139
"ENSG00000113916.18","BCL6",0.403277060575968,0.926734716158575,0.641732142336422,1.44411453785773
"ENSG00000082397.18","EPB41L3",0.372591857000993,0.841596519270276,0.582845126869069,1.44394536468234
"ENSG00000285095.2","ENSG00000285095.2",0.00665342601787488,0.0117741802022845,0.00815497620956384,1.4438031331687
"ENSG00000011426.11","ANLN",0.0041708043694141,0.00713326310621558,0.00494189288466387,1.44342730056982
"ENSG00000172724.12","CCL19",0.0041708043694141,0.0800302737328915,0.00494189288466387,1.44339532699804
"ENSG00000135525.19","MAP7",0.0209533267130089,0.0397833794878891,0.0275634287717667,1.4433392818182
"ENSG00000116824.5","CD2",1.53654419066534,5.85917685349447,4.05968200734217,1.44326004916092
"ENSG00000175538.11","KCNE3",0.496623634558093,1.1994622309639,0.831247527560009,1.4429663742696
"ENSG00000232216.1","IGHV3-43",0.00178748758689176,0.0129077192594534,0.00202071696478185,1.44278493028638
"ENSG00000244482.11","LILRA6",0.523237338629593,1.28156345841305,0.888432307313393,1.44249983691883
"ENSG00000134201.12","GSTM5",0.0015888778550149,0.00257965815416822,0.00178837507885389,1.44245923837265
"ENSG00000175445.17","LPL",0.0015888778550149,0.00257965815416822,0.00178837507885389,1.44245923837265
"ENSG00000203710.12","CR1",0.3506454816286,0.781296137091015,0.54171738300365,1.44225782964352
"ENSG00000164442.11","CITED2",1.36603773584906,4.88834888327146,3.39275312235312,1.44082068661721
"ENSG00000286214.1","COPG2IT1",0.0343594836146971,0.0661546944750537,0.0459561352199378,1.43951823099243
"ENSG00000146250.7","PRSS35",0.00188679245283019,0.00307519624028168,0.00213709018822962,1.43896418467448
"ENSG00000105695.15","MAG",0.00188679245283019,0.00307519624028168,0.00213709018822962,1.43896418467448
"ENSG00000290123.1","ENSG00000290123.1",0.00188679245283019,0.00307519624028168,0.00213709018822962,1.43896418467448
"ENSG00000100373.10","UPK3A",0.060377358490566,0.117915440067309,0.0819485417505206,1.43889613589812
"ENSG00000211668.2","IGLV2-11",0.00685203574975174,0.21377765513291,0.0084164782205676,1.43855966309073
"ENSG00000167286.11","CD3D",3.32363455809335,19.4470429014971,13.5201867484001,1.43837087929262
"ENSG00000230817.6","LINC01362",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000228086.1","ENSG00000228086.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000227006.2","ENSG00000227006.2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000230813.1","ENSG00000230813.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000272100.1","ENSG00000272100.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000272405.1","ENSG00000272405.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000285361.1","ENSG00000285361.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000213171.3","LINGO4",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000196407.12","THEM5",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000223896.2","CCNJP2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000237842.2","SMU1P1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000185031.6","SLC2A3P2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000265141.2","RN7SL451P",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000095777.17","MYO3A",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000288011.1","ENSG00000288011.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000230306.1","BANF1P2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000288844.1","ENSG00000288844.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000281097.1","LINC01395",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000109846.9","CRYAB",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000252992.1","ENSG00000252992.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000256349.1","ENSG00000256349.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000214872.9","SMTNL1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000258435.1","ENSG00000258435.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000204603.7","LINC01257",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000212443.1","SNORA53",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000257658.1","ENSG00000257658.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000286586.1","ENSG00000286586.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000275811.1","HTR1DP1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000289595.2","ENSG00000289595.2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000258072.2","ENSG00000258072.2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000278445.1","ENSG00000278445.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000240654.6","C1QTNF9",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000226903.3","LINC00354",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000258636.2","LRFN5-DT",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000140015.20","KCNH5",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000211849.1","TRAJ40",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000133937.5","GSC",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000211905.1","IGHJ1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000250366.4","TUNAR",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000293329.1","ENSG00000293329.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000274297.1","ENSG00000274297.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000104067.17","TJP1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000277245.1","ENSG00000277245.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000261286.1","ATP2C2-AS1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000259995.1","ENSG00000259995.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000275040.1","ENSG00000275040.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000279206.1","ENSG00000279206.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000130182.8","ZSCAN10",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000168158.4","OR2C1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000285567.2","ENSG00000285567.2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000251692.8","PTX4",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000289932.1","ENSG00000289932.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000290386.1","ENSG00000290386.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000293487.1","ENSG00000293487.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000265799.1","ENSG00000265799.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000279174.1","ENSG00000279174.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000264067.1","ENSG00000264067.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000131094.4","C1QL1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000262708.1","ENSG00000262708.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000183034.13","OTOP2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000204347.4","BTBD17",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000239203.1","ENSG00000239203.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000264529.1","DNAJB6P8",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000181374.8","CCL13",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000286435.1","ENSG00000286435.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000264000.1","ENSG00000264000.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000267529.3","ENSG00000267529.3",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000267500.1","ZNF887P",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000268598.1","VN1R80P",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000197360.9","ZNF98",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000167751.13","KLK2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000187550.9","SBK2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000215765.3","ENSG00000215765.3",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000223947.1","ENSG00000223947.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000144355.15","DLX1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000232337.1","ENSG00000232337.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000283164.1","ENSG00000283164.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000282440.1","ENSG00000282440.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000233751.1","RRAS2P2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000231636.1","AGBL5-AS1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000183733.6","FIGLA",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000290615.1","ENSG00000290615.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000064655.19","EYA2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000124205.18","EDN3",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000231208.4","ZBTB46-AS1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000230176.3","LINC01433",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000223350.2","IGLV9-49",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000273243.1","ENSG00000273243.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000280435.1","ENSG00000280435.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000240888.1","ENSG00000240888.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000214237.11","MINDY4B",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000273013.1","ENSG00000273013.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000231305.4","IFT122P3",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000114805.18","PLCH1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000178750.3","STX19",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000287415.1","ENSG00000287415.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000222942.1","RN7SKP58",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000270880.1","ATP5PBP8",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000188517.17","COL25A1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000289197.2","ENSG00000289197.2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000068078.20","FGFR3",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000251168.1","ENSG00000251168.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000276778.1","LINC02227",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000248202.2","LINC02234",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000113520.11","IL4",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000249601.2","LINC01187",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000276545.1","PCDHGB9P",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000063438.20","AHRR",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000250909.1","ENSG00000250909.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000242753.2","ENSG00000242753.2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000231162.4","COX11P1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000216990.2","HSPD1P10",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000272446.5","ENSG00000272446.5",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000231316.1","RPL31P29",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000272162.1","ENSG00000272162.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000137225.13","CAPN11",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000287094.1","ENSG00000287094.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000178033.6","CALHM5",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000188580.16","NKAIN2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000287690.1","ENSG00000287690.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000270512.1","ENSG00000270512.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000226254.1","PTP4A1P3",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000130427.3","EPO",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000231531.5","HINT1P1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000222741.1","RNA5SP229",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000275878.1","RN7SL43P",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000176510.5","OR10AC1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000147485.13","PXDNL",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000254027.1","LNMICC",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000248159.1","HSPA8P11",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000255000.1","ENSG00000255000.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000078579.9","FGF20",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000104413.18","ESRP1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000287063.1","ENSG00000287063.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000230216.1","HSPB1P2",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000279894.1","ENSG00000279894.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000228550.1","ENSG00000228550.1",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000236187.1","GJA6P",0.000397219463753724,0.000595730571272717,0.000414434114595543,1.43745543692537
"ENSG00000123384.14","LRP1",0.712214498510427,1.9118082845053,1.33059292234042,1.43680929937797
"ENSG00000141753.7","IGFBP4",0.0185700099304866,0.0349118490558147,0.0243085196289068,1.43619807330015
"ENSG00000150347.17","ARID5B",0.543992055610725,1.34035271818103,0.933822950447125,1.43533923378003
"ENSG00000165209.19","STRBP",0.222045680238332,0.459182228521913,0.320066818441744,1.43464489932901
"ENSG00000177324.14","BEND2",0.00218470705064548,0.00357055680255098,0.00248972291131066,1.43411814476629
"ENSG00000177156.11","TALDO1",3.80228401191658,24.023572099287,16.7542295361402,1.43388104164785
"ENSG00000186496.12","ZNF396",0.0132075471698113,0.0243562812817971,0.016990186922247,1.43354993051341
"ENSG00000130529.16","TRPM4",0.0455809334657398,0.088000630801393,0.0613901275948432,1.4334655139043
"ENSG00000111335.14","OAS2",0.972989076464747,2.94713010515414,2.05597638043991,1.43344550705573
"ENSG00000152939.17","MARVELD2",0.00446871896722939,0.00762726265234628,0.0053212301644335,1.43336454478629
"ENSG00000020577.14","SAMD4A",0.303277060575968,0.65386749995045,0.456448519010814,1.43251094639864
"ENSG00000046651.16","OFD1",0.652929493545184,1.69649305590833,1.18445658709561,1.43229652685559
"ENSG00000119403.15","PHF19",0.21519364448858,0.442613504061301,0.309080698642795,1.43203217154897
"ENSG00000174600.14","CMKLR1",0.109136047666336,0.215618182899465,0.150646610457674,1.43128466179494
"ENSG00000289298.2","ENSG00000289298.2",0.218669314796425,0.450341659431739,0.314648959319837,1.4312510691446
"ENSG00000035862.13","TIMP2",1.08391261171797,3.44027151088465,2.40372788933445,1.43122336190775
"ENSG00000185271.9","KLHL33",0.0142999006951341,0.0264118397358129,0.0184805462444553,1.42916986253787
"ENSG00000287097.1","ENSG00000287097.1",0.00248262164846077,0.00406573984097611,0.00284530905125186,1.4289273213352
"ENSG00000135373.13","EHF",0.00248262164846077,0.00406573984097611,0.00284530905125186,1.4289273213352
"ENSG00000105967.16","TFEC",0.549155908639523,1.35059765867746,0.945225968372778,1.42886220212774
